,Timestamp,Connectivity,Redundancy_avg,Disparity_avg,Modularity,Criticity,RCost,Efficiency
4200,0,0.9310344827586207,2.9814814814814814,0.32713964771099424,0.07507812500000002,5,596,0.6439655172413794
4201,12,0.9310344827586207,3.9814814814814814,0.3919547610959262,0.07126762538054811,5,610,0.6326628352490422
4202,24,0.8045977011494253,3.664285714285714,0.3720487717899996,0.06431321540062435,0,468,0.5775862068965517
4203,36,0.8045977011494253,5.178571428571429,0.4362693457787046,0.06255348858159544,0,490,0.561302681992337
4204,48,0.8045977011494253,4.885714285714286,0.4234093106186985,0.06620172033869866,2,504,0.5574712643678159
4205,60,0.8045977011494253,4.2,0.39915123282586173,0.07405698745887405,4,516,0.5507662835249041
4206,72,0.8620689655172413,5.986666666666666,0.4752872936598867,0.059840477524794995,8,620,0.5406130268199234
4207,84,0.8620689655172413,5.306666666666667,0.45036515980550823,0.06059139558697692,5,618,0.5386973180076626
4208,96,0.8620689655172413,5.82,0.41910045521110634,0.05644970414201186,5,622,0.5303639846743294
4209,108,0.8620689655172413,6.28,0.4207402247261493,0.061908583021695975,7,630,0.5294061302681995
4210,120,0.8620689655172413,8.573333333333334,0.48194823607805487,0.0550280297304107,7,652,0.5152298850574715
4211,132,0.8620689655172413,6.966666666666667,0.49738483668590733,0.052597660122942716,7,668,0.5042145593869735
4212,144,0.8620689655172413,6.026666666666666,0.42724627680369603,0.05674966047985511,8,716,0.4905172413793106
4213,156,0.7586206896551724,4.924242424242424,0.4488844868773212,0.04953121258450147,3,550,0.46283524904214585
4214,168,0.8620689655172413,4.1866666666666665,0.4279794489609741,0.03886606863268802,7,676,0.49003831417624544
4215,180,0.8620689655172413,6.1,0.483053269451806,0.027353714923469337,8,716,0.4702107279693487
4216,192,0.8620689655172413,6.54,0.4945276645223247,0.034019183463320696,9,686,0.4863026819923373
4217,204,0.8620689655172413,7.36,0.49019333991938935,0.03248656096566982,10,696,0.48103448275862076
4218,216,0.8620689655172413,6.866666666666666,0.4592762230415885,0.025699537627551013,9,698,0.4762452107279695
4219,228,0.8045977011494253,7.878571428571429,0.4922684438025582,0.025112098441882863,7,658,0.44674329501915727
4220,240,0.8045977011494253,7.035714285714286,0.49072368209752953,0.030552983755576132,8,664,0.44559386973180093
4221,252,0.8045977011494253,7.442857142857143,0.49186692803615434,0.02356100969516991,8,674,0.4383141762452109
4222,264,0.8045977011494253,7.257142857142857,0.4417316572712003,0.027458730020089105,6,670,0.4417624521072799
