,Source,Dest,Shortest path length,Cutoff length,Not-too-long paths,Efficient paths,Likelihood < 50,Likelihood < 34,Likelihood < 25
1799,33,55,3,3,3,3,2,2,1
1800,33,56,2,2,4,4,4,3,3
1801,33,57,2,2,1,1,1,0,0
1802,33,58,5,5,10,10,7,3,3
1803,33,59,4,4,2,2,1,0,0
1804,33,60,3,3,6,6,5,5,3
1805,33,62,1,1,1,1,1,1,1
1806,33,63,3,3,1,1,0,0,0
1807,33,64,7,7,40,40,26,13,3
1808,33,65,3,3,7,7,6,6,5
1809,33,66,2,2,6,6,6,5,5
1810,33,67,3,3,1,1,0,0,0
1811,33,68,2,2,2,2,2,1,1
1812,33,69,1,1,1,1,1,1,1
1813,33,70,2,2,5,5,5,4,4
1814,33,71,1,1,1,1,1,1,1
1815,33,72,2,2,3,3,3,2,2
1816,33,73,3,3,3,3,2,2,1
1817,33,74,3,3,3,3,2,2,1
1818,33,75,3,3,6,6,5,5,4
1819,33,77,2,2,1,1,1,0,0
1820,33,78,3,3,5,5,4,4,2
1821,33,79,5,5,1,1,0,0,0
1822,33,80,1,1,1,1,1,1,1
1823,33,81,3,3,8,8,7,7,6
1824,33,82,7,7,40,40,26,13,3
1825,33,83,4,4,1,1,0,0,0
1826,33,84,2,2,2,2,2,1,1
1827,33,87,1,1,1,1,1,1,1
1828,33,88,5,5,20,20,16,10,10
1829,33,89,5,5,10,10,7,3,3
1830,33,90,1,1,1,1,1,1,1
1831,33,91,6,6,40,40,35,26,13
1832,33,93,3,3,2,2,1,1,0
1833,33,94,3,3,1,1,0,0,0
1834,33,95,4,4,1,1,0,0,0
1835,33,96,5,5,4,4,2,1,1
1836,33,97,1,1,1,1,1,1,1
1837,33,98,4,4,10,10,9,7,7
1838,34,35,3,3,2,2,1,1,0
1839,34,36,6,6,42,42,37,32,23
1840,34,38,3,3,1,1,0,0,0
1841,34,39,3,3,16,16,15,15,11
1842,34,40,5,5,20,20,15,10,10
1843,34,41,5,5,42,42,37,32,32
1844,34,42,2,2,2,2,2,1,1
1845,34,43,7,7,9,9,4,2,0
1846,34,44,4,4,2,2,1,0,0
1847,34,45,1,1,1,1,1,1,1
1848,34,46,4,4,12,12,11,8,8
1849,34,48,4,4,2,2,1,0,0
1850,34,50,4,4,19,19,18,14,14
1851,34,51,3,3,1,1,0,0,0
1852,34,52,3,3,5,5,4,4,2
1853,34,55,4,4,2,2,1,1,1
1854,34,56,2,2,3,3,3,2,2
1855,34,57,3,3,6,6,5,5,3
1856,34,58,6,6,7,7,3,1,0
1857,34,59,5,5,2,2,0,0,0
1858,34,60,4,4,12,12,11,8,8
1859,34,62,2,2,3,3,3,2,2
1860,34,63,4,4,3,3,2,0,0
1861,34,64,8,8,28,28,13,1,1
1862,34,65,4,4,24,24,23,19,19
1863,34,66,2,2,1,1,1,0,0
1864,34,67,4,4,1,1,0,0,0
1865,34,68,3,3,2,2,1,1,0
1866,34,69,2,2,1,1,1,0,0
1867,34,70,3,3,16,16,15,15,11
1868,34,71,2,2,3,3,3,2,2
1869,34,72,1,1,1,1,1,1,1
1870,34,73,4,4,2,2,1,1,1
1871,34,74,4,4,7,7,6,4,4
1872,34,75,4,4,22,22,21,17,17
1873,34,77,3,3,2,2,1,1,0
1874,34,78,4,4,3,3,2,2,2
1875,34,79,6,6,2,2,0,0,0
1876,34,80,2,2,3,3,3,2,2
1877,34,81,3,3,1,1,0,0,0
1878,34,82,8,8,28,28,13,1,1
1879,34,83,5,5,1,1,0,0,0
1880,34,84,3,3,5,5,4,4,2
1881,34,87,2,2,1,1,1,0,0
1882,34,88,6,6,14,14,9,4,1
1883,34,89,6,6,7,7,3,1,0
1884,34,90,1,1,1,1,1,1,1
1885,34,91,7,7,28,28,13,5,1
1886,34,93,2,2,1,1,1,0,0
1887,34,94,4,4,1,1,0,0,0
1888,34,95,5,5,2,2,0,0,0
1889,34,96,6,6,9,9,6,4,2
1890,34,97,2,2,2,2,2,1,1
1891,34,98,5,5,7,7,3,1,1
1892,35,36,5,5,4,4,0,0,0
1893,35,38,3,3,2,2,1,1,0
1894,35,39,3,3,2,2,1,1,0
1895,35,40,4,4,4,4,3,0,0
1896,35,41,4,4,4,4,3,0,0
1897,35,42,3,3,4,4,3,3,0
1898,35,43,5,5,2,2,0,0,0
1899,35,44,3,3,1,1,0,0,0
1900,35,45,3,3,1,1,0,0,0
1901,35,46,3,3,2,2,1,1,0
1902,35,48,4,4,7,7,6,4,4
1903,35,50,4,4,2,2,1,0,0
1904,35,51,4,4,3,3,2,1,1
1905,35,52,2,2,1,1,1,0,0
1906,35,55,5,5,5,5,2,1,1
1907,35,56,3,3,2,2,1,1,0
1908,35,57,4,4,2,2,1,0,0
1909,35,58,6,6,15,15,10,6,0
1910,35,59,5,5,7,7,4,0,0
1911,35,60,3,3,2,2,1,1,0
1912,35,62,3,3,5,5,4,4,0
1913,35,63,5,5,1,1,0,0,0
1914,35,64,8,8,64,64,44,6,6
1915,35,65,5,5,20,20,16,2,2
1916,35,66,4,4,16,16,15,11,11
1917,35,67,5,5,2,2,0,0,0
1918,35,68,4,4,12,12,11,9,9
1919,35,69,3,3,3,3,2,2,0
1920,35,70,4,4,17,17,16,13,13
1921,35,71,2,2,1,1,1,0,0
1922,35,72,3,3,1,1,0,0,0
1923,35,73,5,5,5,5,2,1,1
1924,35,74,2,2,1,1,1,0,0
1925,35,75,5,5,19,19,16,13,13
1926,35,77,4,4,1,1,0,0,0
1927,35,78,4,4,5,5,4,2,2
1928,35,79,7,7,1,1,0,0,0
1929,35,80,3,3,2,2,1,1,0
1930,35,81,5,5,19,19,14,2,2
1931,35,82,8,8,64,64,44,6,6
1932,35,83,6,6,2,2,0,0,0
1933,35,84,2,2,1,1,1,0,0
1934,35,87,3,3,1,1,0,0,0
1935,35,88,6,6,34,34,28,19,6
1936,35,89,6,6,15,15,10,6,0
1937,35,90,2,2,1,1,1,0,0
1938,35,91,7,7,64,64,44,25,6
1939,35,93,4,4,1,1,0,0,0
1940,35,94,5,5,2,2,0,0,0
1941,35,95,6,6,1,1,0,0,0
1942,35,96,4,4,2,2,1,0,0
1943,35,97,3,3,3,3,2,2,0
1944,35,98,5,5,19,19,13,6,6
1945,36,38,5,5,1,1,0,0,0
1946,36,39,3,3,1,1,0,0,0
1947,36,40,2,2,1,1,1,0,0
1948,36,41,1,1,1,1,1,1,1
1949,36,42,4,4,1,1,0,0,0
1950,36,43,7,7,5,5,0,0,0
1951,36,44,2,2,1,1,1,0,0
1952,36,45,6,6,26,26,22,20,14
1953,36,46,3,3,1,1,0,0,0
1954,36,48,2,2,1,1,1,0,0
1955,36,50,2,2,1,1,1,0,0
1956,36,51,3,3,2,2,1,1,0
1957,36,52,3,3,1,1,0,0,0
1958,36,55,4,4,2,2,1,0,0
1959,36,56,5,5,1,1,0,0,0
1960,36,57,5,5,2,2,0,0,0
1961,36,58,4,4,3,3,2,0,0
1962,36,59,3,3,1,1,0,0,0
1963,36,60,3,3,3,3,2,2,0
1964,36,62,4,4,1,1,0,0,0
1965,36,63,6,6,5,5,2,1,0
1966,36,64,6,6,13,13,8,3,0
1967,36,65,6,6,13,13,8,3,1
1968,36,66,4,4,1,1,0,0,0
1969,36,67,5,5,7,7,5,2,2
1970,36,68,3,3,5,5,4,4,0
1971,36,69,5,5,7,7,2,1,1
1972,36,70,5,5,7,7,2,1,1
1973,36,71,4,4,2,2,1,0,0
1974,36,72,5,5,1,1,0,0,0
1975,36,73,4,4,2,2,1,0,0
1976,36,74,4,4,3,3,2,0,0
1977,36,75,6,6,9,9,4,1,0
1978,36,77,5,5,4,4,2,1,1
1979,36,78,2,2,1,1,1,0,0
1980,36,79,8,8,4,4,1,0,0
1981,36,80,4,4,1,1,0,0,0
1982,36,81,5,5,1,1,0,0,0
1983,36,82,6,6,13,13,8,3,0
1984,36,83,6,6,7,7,5,2,0
1985,36,84,3,3,1,1,0,0,0
1986,36,87,4,4,3,3,2,1,1
1987,36,88,4,4,7,7,6,3,3
1988,36,89,4,4,3,3,2,0,0
1989,36,90,5,5,16,16,12,9,9
1990,36,91,5,5,13,13,8,3,3
1991,36,93,7,7,26,26,20,14,0
1992,36,94,5,5,7,7,5,2,2
1993,36,95,7,7,4,4,1,0,0
1994,36,96,6,6,5,5,2,0,0
1995,36,97,4,4,6,6,5,1,1
1996,36,98,3,3,4,4,3,3,0
1997,38,39,2,2,1,1,1,0,0
1998,38,40,5,5,17,17,12,7,7
1999,38,41,4,4,1,1,0,0,0
2000,38,42,2,2,1,1,1,0,0
2001,38,43,7,7,8,8,3,1,0
2002,38,44,4,4,2,2,1,0,0
2003,38,45,4,4,17,17,16,13,13
2004,38,46,4,4,9,9,8,5,5
2005,38,48,4,4,1,1,0,0,0
2006,38,50,3,3,1,1,0,0,0
2007,38,51,3,3,1,1,0,0,0
2008,38,52,3,3,4,4,3,3,1
2009,38,55,4,4,2,2,1,0,0
2010,38,56,3,3,3,3,2,2,0
2011,38,57,4,4,11,11,10,9,9
2012,38,58,6,6,6,6,3,0,0
2013,38,59,5,5,1,1,0,0,0
2014,38,60,4,4,9,9,8,5,5
2015,38,62,2,2,1,1,1,0,0
2016,38,63,5,5,13,13,9,1,1
2017,38,64,8,8,24,24,11,0,0
2018,38,65,4,4,3,3,2,0,0
2019,38,66,3,3,2,2,1,1,0
2020,38,67,4,4,1,1,0,0,0
2021,38,68,3,3,1,1,0,0,0
2022,38,69,2,2,1,1,1,0,0
2023,38,70,3,3,3,3,2,2,0
2024,38,71,2,2,2,2,2,1,1
2025,38,72,4,4,22,22,21,18,18
2026,38,73,4,4,2,2,1,0,0
2027,38,74,4,4,6,6,5,3,3
2028,38,75,4,4,3,3,2,0,0
2029,38,77,4,4,11,11,10,9,9
2030,38,78,4,4,3,3,2,0,0
2031,38,79,7,7,14,14,6,1,0
2032,38,80,3,3,5,5,4,4,3
2033,38,81,4,4,2,2,1,0,0
2034,38,82,8,8,24,24,11,0,0
2035,38,83,5,5,1,1,0,0,0
2036,38,84,3,3,4,4,3,3,1
2037,38,87,3,3,6,6,5,5,4
2038,38,88,6,6,12,12,8,3,0
2039,38,89,6,6,6,6,3,0,0
2040,38,90,2,2,1,1,1,0,0
2041,38,91,7,7,24,24,11,3,0
2042,38,93,5,5,17,17,13,7,7
2043,38,94,4,4,1,1,0,0,0
2044,38,95,6,6,14,14,10,6,1
2045,38,96,6,6,8,8,5,3,1
2046,38,97,3,3,8,8,7,7,5
2047,38,98,5,5,6,6,3,0,0
2048,39,40,3,3,5,5,4,4,2
2049,39,41,2,2,1,1,1,0,0
2050,39,42,1,1,1,1,1,1,1
2051,39,43,7,7,16,16,11,7,0
2052,39,44,3,3,2,2,1,1,1
2053,39,45,3,3,11,11,10,10,7
2054,39,46,2,2,1,1,1,0,0
2055,39,48,2,2,1,1,1,0,0
2056,39,50,1,1,1,1,1,1,1
2057,39,51,1,1,1,1,1,1,1
2058,39,52,3,3,10,10,9,9,7
2059,39,55,2,2,2,2,2,1,1
2060,39,56,2,2,1,1,1,0,0
2061,39,57,2,2,2,2,2,1,1
2062,39,58,4,4,6,6,5,3,3
2063,39,59,3,3,1,1,0,0,0
2064,39,60,2,2,1,1,1,0,0
2065,39,62,1,1,1,1,1,1,1
2066,39,63,3,3,3,3,2,2,0
2067,39,64,6,6,24,24,19,11,3
2068,39,65,3,3,9,9,8,8,5
2069,39,66,1,1,1,1,1,1,1
2070,39,67,2,2,1,1,1,0,0
2071,39,68,1,1,1,1,1,1,1
2072,39,69,2,2,5,5,5,4,4
2073,39,70,2,2,5,5,5,4,4
2074,39,71,2,2,5,5,5,4,4
2075,39,72,2,2,1,1,1,0,0
2076,39,73,2,2,2,2,2,1,1
2077,39,74,4,4,13,13,12,11,11
2078,39,75,3,3,7,7,6,6,4
2079,39,77,2,2,2,2,2,1,1
2080,39,78,2,2,3,3,3,2,2
2081,39,79,5,5,2,2,0,0,0
2082,39,80,1,1,1,1,1,1,1
2083,39,81,2,2,1,1,1,0,0
2084,39,82,6,6,24,24,19,11,3
2085,39,83,3,3,1,1,0,0,0
2086,39,84,3,3,10,10,9,9,7
2087,39,87,1,1,1,1,1,1,1
2088,39,88,4,4,12,12,11,8,8
2089,39,89,4,4,6,6,5,3,3
2090,39,90,2,2,5,5,5,4,4
2091,39,91,5,5,24,24,19,11,11
2092,39,93,4,4,11,11,10,7,7
2093,39,94,2,2,1,1,1,0,0
2094,39,95,4,4,2,2,1,0,0
2095,39,96,6,6,16,16,14,11,7
2096,39,97,1,1,1,1,1,1,1
2097,39,98,3,3,6,6,5,5,3
2098,40,41,1,1,1,1,1,1,1
2099,40,42,4,4,10,10,9,8,8
2100,40,43,6,6,5,5,2,0,0
2101,40,44,1,1,1,1,1,1,1
2102,40,45,5,5,11,11,7,5,5
2103,40,46,2,2,1,1,1,0,0
2104,40,48,1,1,1,1,1,1,1
2105,40,50,2,2,2,2,2,1,1
2106,40,51,3,3,10,10,9,9,6
2107,40,52,2,2,1,1,1,0,0
2108,40,55,4,4,10,10,9,6,6
2109,40,56,5,5,25,25,20,15,15
2110,40,57,5,5,19,19,14,6,6
2111,40,58,3,3,4,4,3,3,1
2112,40,59,2,2,1,1,1,0,0
2113,40,60,2,2,2,2,2,1,1
2114,40,62,4,4,10,10,9,8,8
2115,40,63,6,6,34,34,28,17,6
2116,40,64,4,4,1,1,0,0,0
2117,40,65,6,6,102,102,96,81,54
2118,40,66,4,4,8,8,7,5,5
2119,40,67,5,5,35,35,31,24,24
2120,40,68,2,2,3,3,3,2,2
2121,40,69,5,5,72,72,66,57,57
2122,40,70,5,5,57,57,54,51,51
2123,40,71,3,3,2,2,1,1,0
2124,40,72,5,5,22,22,18,16,16
2125,40,73,4,4,10,10,9,6,6
2126,40,74,3,3,3,3,2,2,0
2127,40,75,6,6,76,76,73,70,53
2128,40,77,5,5,26,26,21,13,13
2129,40,78,2,2,5,5,5,4,4
2130,40,79,8,8,26,26,13,0,0
2131,40,80,4,4,8,8,7,5,5
2132,40,81,5,5,8,8,5,2,2
2133,40,82,4,4,1,1,0,0,0
2134,40,83,6,6,35,35,31,24,12
2135,40,84,2,2,1,1,1,0,0
2136,40,87,4,4,18,18,17,14,14
2137,40,88,2,2,1,1,1,0,0
2138,40,89,3,3,4,4,3,3,1
2139,40,90,4,4,9,9,8,5,5
2140,40,91,3,3,1,1,0,0,0
2141,40,93,6,6,11,11,7,5,2
2142,40,94,5,5,35,35,31,24,24
2143,40,95,7,7,26,26,13,6,0
2144,40,96,5,5,5,5,2,0,0
2145,40,97,3,3,3,3,2,2,0
2146,40,98,1,1,1,1,1,1,1
2147,41,42,3,3,1,1,0,0,0
2148,41,43,6,6,5,5,2,0,0
2149,41,44,1,1,1,1,1,1,1
2150,41,45,5,5,26,26,22,20,20
2151,41,46,2,2,1,1,1,0,0
2152,41,48,1,1,1,1,1,1,1
2153,41,50,1,1,1,1,1,1,1
2154,41,51,2,2,2,2,2,1,1
2155,41,52,2,2,1,1,1,0,0
2156,41,55,3,3,2,2,1,1,0
2157,41,56,4,4,1,1,0,0,0
2158,41,57,4,4,2,2,1,0,0
2159,41,58,3,3,3,3,2,2,0
2160,41,59,2,2,1,1,1,0,0
2161,41,60,2,2,3,3,3,2,2
2162,41,62,3,3,1,1,0,0,0
2163,41,63,5,5,5,5,2,1,1
2164,41,64,5,5,13,13,8,3,3
2165,41,65,5,5,13,13,8,3,3
2166,41,66,3,3,1,1,0,0,0
2167,41,67,4,4,7,7,6,5,5
2168,41,68,2,2,5,5,5,4,4
2169,41,69,4,4,7,7,6,2,2
2170,41,70,4,4,7,7,6,2,2
2171,41,71,3,3,2,2,1,1,0
2172,41,72,4,4,1,1,0,0,0
2173,41,73,3,3,2,2,1,1,0
2174,41,74,3,3,3,3,2,2,0
2175,41,75,5,5,9,9,4,1,1
2176,41,77,4,4,4,4,3,2,2
2177,41,78,1,1,1,1,1,1,1
2178,41,79,7,7,4,4,1,0,0
2179,41,80,3,3,1,1,0,0,0
2180,41,81,4,4,1,1,0,0,0
2181,41,82,5,5,13,13,8,3,3
2182,41,83,5,5,7,7,5,2,2
2183,41,84,2,2,1,1,1,0,0
2184,41,87,3,3,3,3,2,2,1
2185,41,88,3,3,7,7,6,6,3
2186,41,89,3,3,3,3,2,2,0
2187,41,90,4,4,16,16,15,12,12
2188,41,91,4,4,13,13,12,8,8
2189,41,93,6,6,26,26,22,20,14
2190,41,94,4,4,7,7,6,5,5
2191,41,95,6,6,4,4,2,1,0
2192,41,96,5,5,5,5,2,0,0
2193,41,97,3,3,6,6,5,5,1
2194,41,98,2,2,4,4,4,3,3
2195,42,43,6,6,1,1,0,0,0
2196,42,44,4,4,11,11,10,7,7
2197,42,45,2,2,1,1,1,0,0
2198,42,46,3,3,4,4,3,3,2
2199,42,48,3,3,2,2,1,1,0
2200,42,50,2,2,1,1,1,0,0
2201,42,51,2,2,2,2,2,1,1
2202,42,52,2,2,1,1,1,0,0
2203,42,55,3,3,4,4,3,3,1
2204,42,56,2,2,4,4,4,3,3
2205,42,57,2,2,4,4,4,3,3
2206,42,58,5,5,10,10,7,3,3
2207,42,59,4,4,2,2,1,0,0
2208,42,60,3,3,4,4,3,3,2
2209,42,62,1,1,1,1,1,1,1
2210,42,63,3,3,4,4,3,3,0
2211,42,64,7,7,40,40,26,13,3
2212,42,65,2,2,1,1,1,0,0
2213,42,66,1,1,1,1,1,1,1
2214,42,67,3,3,2,2,1,1,0
2215,42,68,2,2,2,2,2,1,1
2216,42,69,1,1,1,1,1,1,1
2217,42,70,1,1,1,1,1,1,1
2218,42,71,1,1,1,1,1,1,1
2219,42,72,2,2,3,3,3,2,2
2220,42,73,3,3,4,4,3,3,1
2221,42,74,3,3,1,1,0,0,0
2222,42,75,2,2,1,1,1,0,0
2223,42,77,2,2,3,3,3,2,2
2224,42,78,3,3,5,5,4,4,2
2225,42,79,5,5,4,4,2,0,0
2226,42,80,1,1,1,1,1,1,1
2227,42,81,2,2,1,1,1,0,0
2228,42,82,7,7,40,40,26,13,3
2229,42,83,4,4,2,2,1,0,0
2230,42,84,2,2,1,1,1,0,0
2231,42,87,1,1,1,1,1,1,1
2232,42,88,5,5,20,20,16,10,10
2233,42,89,5,5,10,10,7,3,3
2234,42,90,1,1,1,1,1,1,1
2235,42,91,6,6,40,40,35,26,13
2236,42,93,3,3,1,1,0,0,0
2237,42,94,3,3,2,2,1,1,0
2238,42,95,4,4,4,4,3,2,2
2239,42,96,5,5,1,1,0,0,0
2240,42,97,1,1,1,1,1,1,1
2241,42,98,4,4,10,10,9,7,7
2242,43,44,5,5,2,2,0,0,0
2243,43,45,7,7,5,5,2,1,0
2244,43,46,5,5,1,1,0,0,0
2245,43,48,6,6,5,5,3,2,0
2246,43,50,7,7,17,17,7,3,0
2247,43,51,7,7,9,9,4,1,0
2248,43,52,4,4,1,1,0,0,0
2249,43,55,8,8,9,9,4,0,0
2250,43,56,7,7,9,9,4,2,0
2251,43,57,8,8,20,20,6,2,2
2252,43,58,8,8,12,12,5,0,0
2253,43,59,7,7,5,5,2,0,0
2254,43,60,5,5,1,1,0,0,0
2255,43,62,6,6,1,1,0,0,0
2256,43,63,9,9,16,16,12,8,3
2257,43,64,10,10,53,53,25,3,0
2258,43,65,8,8,2,2,0,0,0
2259,43,66,7,7,3,3,0,0,0
2260,43,67,9,9,46,46,26,12,2
2261,43,68,6,6,5,5,3,2,0
2262,43,69,7,7,14,14,7,4,0
2263,43,70,7,7,2,2,0,0,0
2264,43,71,5,5,1,1,0,0,0
2265,43,72,7,7,5,5,2,1,0
2266,43,73,8,8,9,9,4,0,0
2267,43,74,3,3,1,1,0,0,0
2268,43,75,8,8,2,2,0,0,0
2269,43,77,8,8,13,13,3,1,1
2270,43,78,6,6,4,4,2,1,0
2271,43,79,11,11,15,15,7,0,0
2272,43,80,7,7,12,12,7,5,0
2273,43,81,8,8,3,3,0,0,0
2274,43,82,10,10,53,53,25,3,0
2275,43,83,10,10,46,46,26,2,0
2276,43,84,5,5,5,5,2,0,0
2277,43,87,7,7,8,8,5,4,0
2278,43,88,8,8,29,29,17,3,3
2279,43,89,8,8,12,12,5,0,0
2280,43,90,6,6,4,4,2,1,0
2281,43,91,9,9,53,53,25,13,3
2282,43,93,8,8,5,5,2,0,0
2283,43,94,9,9,46,46,26,12,2
2284,43,95,10,10,15,15,11,2,0
2285,43,96,1,1,1,1,1,1,1
2286,43,97,6,6,1,1,0,0,0
2287,43,98,7,7,17,17,7,3,0
2288,44,45,4,4,1,1,0,0,0
2289,44,46,3,3,9,9,8,8,2
2290,44,48,2,2,3,3,3,2,2
2291,44,50,2,2,1,1,1,0,0
2292,44,51,3,3,4,4,3,3,2
2293,44,52,2,2,2,2,2,1,1
2294,44,55,4,4,4,4,3,2,2
2295,44,56,4,4,2,2,1,0,0
2296,44,57,5,5,9,9,6,3,3
2297,44,58,4,4,10,10,9,5,5
2298,44,59,3,3,3,3,2,2,0
2299,44,60,2,2,1,1,1,0,0
2300,44,62,4,4,12,12,11,7,7
2301,44,63,6,6,14,14,11,9,5
2302,44,64,5,5,1,1,0,0,0
2303,44,65,6,6,65,65,61,52,43
2304,44,66,4,4,3,3,2,2,2
2305,44,67,5,5,14,14,12,8,8
2306,44,68,2,2,1,1,1,0,0
2307,44,69,4,4,3,3,2,0,0
2308,44,70,5,5,45,45,41,35,35
2309,44,71,3,3,5,5,4,4,2
2310,44,72,4,4,1,1,0,0,0
2311,44,73,4,4,4,4,3,2,2
2312,44,74,2,2,1,1,1,0,0
2313,44,75,6,6,54,54,50,43,37
2314,44,77,5,5,11,11,9,7,7
2315,44,78,2,2,2,2,2,1,1
2316,44,79,8,8,11,11,7,0,0
2317,44,80,4,4,5,5,4,3,3
2318,44,81,5,5,3,3,2,1,1
2319,44,82,5,5,1,1,0,0,0
2320,44,83,6,6,14,14,12,8,4
2321,44,84,2,2,2,2,2,1,1
2322,44,87,4,4,8,8,7,7,7
2323,44,88,3,3,1,1,0,0,0
2324,44,89,4,4,10,10,9,5,5
2325,44,90,3,3,1,1,0,0,0
2326,44,91,4,4,1,1,0,0,0
2327,44,93,5,5,1,1,0,0,0
2328,44,94,5,5,14,14,12,8,8
2329,44,95,7,7,11,11,7,4,0
2330,44,96,4,4,2,2,1,0,0
2331,44,97,3,3,1,1,0,0,0
2332,44,98,2,2,1,1,1,0,0
2333,45,46,4,4,7,7,6,4,4
2334,45,48,4,4,1,1,0,0,0
2335,45,50,4,4,13,13,12,9,9
2336,45,51,3,3,1,1,0,0,0
2337,45,52,3,3,3,3,2,2,1
2338,45,55,4,4,2,2,1,1,1
2339,45,56,2,2,2,2,2,1,1
2340,45,57,3,3,6,6,5,5,3
2341,45,58,6,6,4,4,1,1,0
2342,45,59,5,5,1,1,0,0,0
2343,45,60,4,4,7,7,6,4,4
2344,45,62,2,2,2,2,2,1,1
2345,45,63,4,4,3,3,2,0,0
2346,45,64,8,8,16,16,6,1,1
2347,45,65,4,4,20,20,19,16,16
2348,45,66,2,2,1,1,1,0,0
2349,45,67,4,4,1,1,0,0,0
2350,45,68,3,3,1,1,0,0,0
2351,45,69,3,3,12,12,11,11,7
2352,45,70,3,3,12,12,11,11,8
2353,45,71,2,2,2,2,2,1,1
2354,45,72,1,1,1,1,1,1,1
2355,45,73,4,4,2,2,1,1,1
2356,45,74,4,4,4,4,3,2,2
2357,45,75,4,4,18,18,17,14,14
2358,45,77,3,3,2,2,1,1,0
2359,45,78,4,4,2,2,1,1,1
2360,45,79,6,6,2,2,0,0,0
2361,45,80,2,2,3,3,3,2,2
2362,45,81,3,3,1,1,0,0,0
2363,45,82,8,8,16,16,6,1,1
2364,45,83,5,5,1,1,0,0,0
2365,45,84,3,3,3,3,2,2,1
2366,45,87,2,2,1,1,1,0,0
2367,45,88,6,6,8,8,4,2,1
2368,45,89,6,6,4,4,1,1,0
2369,45,90,2,2,4,4,4,3,3
2370,45,91,7,7,16,16,6,3,1
2371,45,93,1,1,1,1,1,1,1
2372,45,94,4,4,1,1,0,0,0
2373,45,95,5,5,2,2,0,0,0
2374,45,96,6,6,5,5,3,2,1
2375,45,97,2,2,1,1,1,0,0
2376,45,98,5,5,4,4,3,2,2
2377,46,48,1,1,1,1,1,1,1
2378,46,50,2,2,1,1,1,0,0
2379,46,51,2,2,1,1,1,0,0
2380,46,52,1,1,1,1,1,1,1
2381,46,55,3,3,1,1,0,0,0
2382,46,56,4,4,13,13,12,9,9
2383,46,57,4,4,5,5,4,2,2
2384,46,58,3,3,1,1,0,0,0
2385,46,59,2,2,1,1,1,0,0
2386,46,60,1,1,1,1,1,1,1
2387,46,62,3,3,4,4,3,3,2
2388,46,63,5,5,7,7,3,0,0
2389,46,64,5,5,4,4,1,0,0
2390,46,65,5,5,26,26,22,13,13
2391,46,66,3,3,2,2,1,1,0
2392,46,67,4,4,4,4,3,2,2
2393,46,68,1,1,1,1,1,1,1
2394,46,69,4,4,27,27,26,22,22
2395,46,70,4,4,16,16,15,10,10
2396,46,71,2,2,2,2,2,1,1
2397,46,72,4,4,10,10,9,7,7
2398,46,73,3,3,1,1,0,0,0
2399,46,74,2,2,1,1,1,0,0
2400,46,75,5,5,21,21,17,10,10
2401,46,77,4,4,5,5,4,2,2
2402,46,78,2,2,3,3,3,2,2
2403,46,79,7,7,5,5,0,0,0
2404,46,80,3,3,2,2,1,1,0
2405,46,81,4,4,2,2,1,0,0
2406,46,82,5,5,4,4,1,0,0
2407,46,83,5,5,4,4,2,0,0
2408,46,84,1,1,1,1,1,1,1
2409,46,87,3,3,3,3,2,2,0
2410,46,88,3,3,2,2,1,1,0
2411,46,89,3,3,1,1,0,0,0
2412,46,90,3,3,5,5,4,4,2
2413,46,91,4,4,4,4,3,1,1
2414,46,93,5,5,7,7,4,2,2
2415,46,94,4,4,4,4,3,2,2
2416,46,95,6,6,5,5,2,0,0
2417,46,96,4,4,1,1,0,0,0
2418,46,97,2,2,1,1,1,0,0
2419,46,98,2,2,1,1,1,0,0
2420,48,50,2,2,4,4,4,3,3
2421,48,51,2,2,2,2,2,1,1
2422,48,52,2,2,3,3,3,2,2
2423,48,55,3,3,2,2,1,1,0
2424,48,56,4,4,3,3,2,1,1
2425,48,57,4,4,5,5,4,2,2
2426,48,58,2,2,1,1,1,0,0
2427,48,59,1,1,1,1,1,1,1
2428,48,60,1,1,1,1,1,1,1
2429,48,62,3,3,2,2,1,1,0
2430,48,63,5,5,8,8,4,1,1
2431,48,64,4,4,4,4,3,1,1
2432,48,65,5,5,24,24,20,11,11
2433,48,66,3,3,2,2,1,1,0
2434,48,67,4,4,7,7,6,5,5
2435,48,68,1,1,1,1,1,1,1
2436,48,69,4,4,12,12,11,7,7
2437,48,70,4,4,13,13,12,7,7
2438,48,71,3,3,7,7,6,6,3
2439,48,72,4,4,4,4,3,2,2
2440,48,73,3,3,2,2,1,1,0
2441,48,74,3,3,4,4,3,3,2
2442,48,75,5,5,18,18,14,7,7
2443,48,77,4,4,6,6,5,3,3
2444,48,78,1,1,1,1,1,1,1
2445,48,79,7,7,6,6,1,0,0
2446,48,80,3,3,2,2,1,1,0
2447,48,81,4,4,2,2,1,0,0
2448,48,82,4,4,4,4,3,1,1
2449,48,83,5,5,7,7,5,2,2
2450,48,84,2,2,3,3,3,2,2
2451,48,87,3,3,4,4,3,3,1
2452,48,88,2,2,2,2,2,1,1
2453,48,89,2,2,1,1,1,0,0
2454,48,90,3,3,1,1,0,0,0
2455,48,91,3,3,4,4,3,3,1
2456,48,93,5,5,1,1,0,0,0
2457,48,94,4,4,7,7,6,5,5
2458,48,95,6,6,6,6,3,1,0
2459,48,96,5,5,5,5,3,2,2
2460,48,97,2,2,1,1,1,0,0
2461,48,98,1,1,1,1,1,1,1
