,Source,Dest,Number of SP,SP length,Disparity
1127,71,6,1,1,0.0
1128,71,93,2,3,0.6666666666666667
1129,71,94,8,4,0.6160714285714286
1130,6,93,1,2,0.0
1131,6,94,5,4,0.625
1132,93,94,1,5,0.0
1133,97,33,1,1,0.0
1134,97,42,1,1,0.0
1135,97,66,1,1,0.0
1136,97,68,1,1,0.0
1137,97,87,1,1,0.0
1138,97,90,1,1,0.0
1139,97,27,3,2,1.0
1140,97,39,1,1,0.0
1141,97,23,6,2,1.0
1142,97,69,5,2,1.0
1143,97,7,2,2,1.0
1144,97,81,1,2,0.0
1145,97,50,2,2,1.0
1146,97,51,3,2,1.0
1147,97,22,1,2,0.0
1148,97,56,2,2,1.0
