,Timestamp,Flow robustness,Redundancy_avg,Disparity_avg,Modularity,Criticity,RCost,Efficiency
58,696,0.85,2.623529411764706,0.3093145534662562,0.045138888888888916,15,736,0.30777417027417014
59,708,0.85,2.8117647058823527,0.29843076741643226,0.039501133786848296,16,666,0.3193571428571427
60,720,0.79,2.3164556962025316,0.303252761403756,0.018918057179296476,14,612,0.2952662337662336
61,732,0.92,2.739130434782609,0.34321891695136364,0.02100646352723914,18,830,0.31196897546897523
62,744,0.92,2.75,0.34164098703104245,0.011580486303478011,19,828,0.3070086580086578
63,756,0.92,2.5217391304347827,0.29810399544095195,0.01803507954081928,9,838,0.30662409812409797
64,768,1.0,3.18,0.2845788929740336,0.02724852071005921,12,984,0.3277306304806302
65,780,1.0,2.81,0.35240444999445003,0.027189349112426067,12,986,0.32084174159174134
66,792,1.0,2.69,0.3255087535070294,0.03313605619146725,10,1040,0.3081715784215782
67,804,1.0,2.77,0.3487170026652786,0.025982049947970848,9,1042,0.30200491175491156
68,816,1.0,2.59,0.33571836681836686,0.015151515151515135,9,1040,0.30251767676767666
69,828,1.0,3.06,0.3588318258333609,0.011675338189386066,8,1036,0.3048084138084137
