,Source,Dest,Number of SP,SP length,Disparity
677,43,14,1,3,0.0
678,43,17,1,4,0.0
679,46,7,1,3,0.0
680,46,38,1,2,0.0
681,46,41,2,2,1.0
682,46,14,2,3,0.6666666666666667
683,46,17,1,4,0.0
684,7,38,2,4,1.0
685,7,41,1,3,0.0
686,7,14,3,5,0.6666666666666666
687,7,17,1,1,0.0
688,38,41,1,1,0.0
689,38,14,2,3,0.6666666666666667
690,38,17,1,4,0.0
691,41,14,1,2,0.0
692,41,17,1,3,0.0
693,14,17,1,5,0.0
694,16,3,1,1,0.0
695,16,4,1,1,0.0
696,16,11,1,1,0.0
697,16,15,1,1,0.0
698,16,35,1,3,0.0
699,3,4,1,2,0.0
700,3,11,1,2,0.0
701,3,15,2,2,1.0
702,3,35,1,3,0.0
703,4,11,1,2,0.0
704,4,15,1,2,0.0
705,4,35,1,4,0.0
706,11,15,1,1,0.0
707,11,35,2,4,0.5
708,15,35,1,3,0.0
709,28,36,1,1,0.0
710,2,20,1,1,0.0
711,42,39,1,1,0.0
712,42,47,1,1,0.0
713,42,8,3,4,0.75
714,42,10,4,5,0.7333333333333334
715,39,47,1,2,0.0
716,39,8,2,4,0.75
717,39,10,1,5,0.0
718,47,8,3,5,0.6
719,47,10,4,6,0.6111111111111112
720,8,10,1,3,0.0
721,37,45,1,5,0.0
722,23,34,1,1,0.0
723,25,31,1,1,0.0
724,41,27,1,1,0.0
725,41,38,1,1,0.0
726,41,40,1,1,0.0
727,41,42,1,1,0.0
728,41,17,1,3,0.0
729,41,14,1,2,0.0
730,41,45,1,2,0.0
731,27,38,1,2,0.0
732,27,40,1,2,0.0
733,27,42,1,2,0.0
734,27,17,1,2,0.0
735,27,14,1,3,0.0
736,27,45,1,1,0.0
737,38,40,2,2,1.0
738,38,42,2,2,1.0
739,38,17,1,4,0.0
740,38,14,2,3,0.6666666666666667
741,38,45,1,3,0.0
742,40,42,1,1,0.0
743,40,17,2,4,1.0
744,40,14,1,2,0.0
745,40,45,1,3,0.0
746,42,17,1,4,0.0
747,42,14,1,1,0.0
748,42,45,1,3,0.0
749,17,14,1,5,0.0
750,17,45,1,1,0.0
751,14,45,1,4,0.0
752,3,2,1,1,0.0
753,4,16,1,1,0.0
754,4,30,1,2,0.0
755,16,30,1,1,0.0
756,34,8,1,1,0.0
757,34,49,1,1,0.0
758,34,20,2,4,0.75
759,34,39,1,3,0.0
760,8,49,1,2,0.0
761,8,20,3,5,0.7333333333333334
762,8,39,2,4,0.75
763,49,20,2,5,0.6
764,49,39,1,4,0.0
765,20,39,1,1,0.0
766,23,43,1,1,0.0
767,37,11,1,1,0.0
768,37,47,1,1,0.0
769,37,7,8,6,0.6488095238095237
770,11,47,1,2,0.0
771,11,7,2,5,0.4
772,47,7,3,5,0.6666666666666666
773,46,19,1,1,0.0
774,46,22,1,1,0.0
775,46,33,1,1,0.0
776,46,48,1,1,0.0
777,46,10,1,4,0.0
778,46,12,1,2,0.0
779,46,35,1,2,0.0
780,19,22,1,1,0.0
781,19,33,4,2,1.0
782,19,48,1,1,0.0
783,19,10,1,4,0.0
784,19,12,1,2,0.0
785,19,35,4,3,0.6666666666666669
786,22,33,1,1,0.0
787,22,48,1,1,0.0
788,22,10,1,4,0.0
789,22,12,1,2,0.0
790,22,35,1,2,0.0
791,33,48,1,1,0.0
792,33,10,1,4,0.0
793,33,12,1,2,0.0
794,33,35,1,1,0.0
795,48,10,1,3,0.0
796,48,12,1,1,0.0
797,48,35,1,2,0.0
798,10,12,1,2,0.0
799,10,35,1,5,0.0
800,12,35,1,3,0.0
801,18,44,1,1,0.0
802,23,43,1,1,0.0
803,23,22,1,2,0.0
804,23,33,1,2,0.0
805,23,19,2,3,0.6666666666666667
806,43,22,1,1,0.0
807,43,33,1,1,0.0
808,43,19,2,2,1.0
809,22,33,1,1,0.0
810,22,19,1,1,0.0
811,33,19,4,2,1.0
812,24,18,1,1,0.0
813,24,44,1,2,0.0
814,18,44,1,1,0.0
815,8,34,1,1,0.0
816,8,49,1,2,0.0
817,34,49,1,1,0.0
818,12,7,1,1,0.0
819,12,48,1,1,0.0
820,12,10,1,2,0.0
821,12,46,1,2,0.0
822,7,48,1,2,0.0
823,7,10,1,1,0.0
824,7,46,1,3,0.0
825,48,10,1,3,0.0
826,48,46,1,1,0.0
827,10,46,1,4,0.0
828,45,17,1,1,0.0
829,45,27,1,1,0.0
830,45,38,1,3,0.0
831,45,9,1,2,0.0
832,45,41,1,2,0.0
833,17,27,1,2,0.0
834,17,38,1,4,0.0
835,17,9,1,3,0.0
836,17,41,1,3,0.0
837,27,38,1,2,0.0
838,27,9,1,1,0.0
839,27,41,1,1,0.0
840,38,9,1,3,0.0
841,38,41,1,1,0.0
842,9,41,1,2,0.0
843,2,3,1,1,0.0
844,2,20,1,1,0.0
845,3,20,1,2,0.0
846,47,37,1,1,0.0
