,Source,Dest,Number of SP,SP length,Disparity
832,41,47,1,2,0.0
833,7,11,2,5,0.4
834,7,12,1,1,0.0
835,7,37,8,6,0.6488095238095236
836,7,43,1,3,0.0
837,11,12,2,4,0.5
838,11,37,1,1,0.0
839,11,43,2,2,1.0
840,12,37,7,5,0.6761904761904763
841,12,43,1,2,0.0
842,37,43,4,3,0.7777777777777778
843,3,9,1,5,0.0
844,3,17,1,5,0.0
845,3,30,1,2,0.0
846,3,45,2,5,0.8
847,3,49,1,3,0.0
848,9,17,1,3,0.0
849,9,30,3,6,0.5555555555555556
850,9,45,1,2,0.0
851,9,49,1,6,0.0
852,17,30,2,6,0.33333333333333337
853,17,45,1,1,0.0
854,17,49,1,5,0.0
855,30,45,5,6,0.7333333333333334
856,30,49,3,4,0.5833333333333334
857,45,49,1,5,0.0
858,15,19,2,3,0.6666666666666667
859,15,23,2,2,1.0
860,15,38,1,3,0.0
861,19,23,2,3,0.6666666666666667
862,19,38,5,3,0.7666666666666668
863,23,38,1,3,0.0
864,10,14,4,6,0.6111111111111112
865,10,48,1,3,0.0
866,14,48,2,3,0.6666666666666667
867,16,39,1,3,0.0
868,16,46,3,3,0.6666666666666666
869,25,31,1,1,0.0
870,39,46,1,2,0.0
871,4,22,1,3,0.0
872,4,34,2,3,0.6666666666666667
873,4,35,1,4,0.0
874,22,34,1,2,0.0
875,22,35,1,2,0.0
876,34,35,1,3,0.0
877,8,20,3,5,0.7333333333333334
878,40,42,1,1,0.0
879,33,37,2,3,1.0
880,33,48,1,1,0.0
881,37,48,7,4,0.8452380952380952
882,2,4,1,3,0.0
883,2,7,1,5,0.0
884,2,10,1,6,0.0
885,2,20,1,1,0.0
886,2,38,2,4,0.75
887,4,7,1,5,0.0
888,4,10,1,6,0.0
889,4,20,3,4,0.6666666666666666
890,4,38,1,4,0.0
891,7,10,1,1,0.0
892,7,20,1,5,0.0
893,7,38,2,4,1.0
894,10,20,1,6,0.0
895,10,38,3,5,0.7333333333333334
896,20,38,1,3,0.0
897,3,35,1,3,0.0
898,3,42,1,3,0.0
899,35,42,1,2,0.0
900,22,39,1,2,0.0
901,22,49,1,3,0.0
902,39,49,1,4,0.0
903,11,12,2,4,0.5
904,11,17,2,6,0.33333333333333337
905,11,40,5,4,0.8
906,12,17,1,2,0.0
907,12,40,1,2,0.0
908,17,40,2,4,1.0
909,14,34,1,4,0.0
910,30,43,2,2,1.0
911,30,45,5,6,0.7333333333333334
912,30,46,6,4,0.7
913,43,45,2,4,1.0
914,43,46,3,2,1.0
915,45,46,3,4,0.8333333333333334
916,9,16,1,5,0.0
917,9,19,1,4,0.0
918,9,27,1,1,0.0
919,9,47,1,4,0.0
920,16,19,2,3,0.6666666666666667
921,16,27,1,4,0.0
922,16,47,2,3,0.6666666666666667
923,19,27,1,3,0.0
924,19,47,1,3,0.0
925,27,47,1,3,0.0
926,8,23,1,2,0.0
927,8,41,3,4,0.75
928,23,41,1,3,0.0
929,22,42,1,2,0.0
930,4,9,1,6,0.0
931,4,20,3,4,0.6666666666666666
932,4,37,2,3,0.6666666666666667
933,9,20,2,5,0.4
934,9,37,1,5,0.0
935,20,37,1,1,0.0
936,38,39,1,2,0.0
937,16,27,1,4,0.0
938,16,45,2,5,0.8
939,27,45,1,1,0.0
940,10,23,2,5,0.6
941,10,35,1,5,0.0
942,23,35,1,3,0.0
943,2,12,1,4,0.0
944,3,11,1,2,0.0
945,3,19,2,3,0.6666666666666667
946,3,43,1,1,0.0
947,3,47,4,4,0.8333333333333334
948,3,48,1,2,0.0
949,11,19,4,4,0.6666666666666666
950,11,43,2,2,1.0
951,11,47,1,2,0.0
952,11,48,2,3,0.6666666666666667
953,19,43,2,2,1.0
954,19,47,1,3,0.0
955,19,48,1,1,0.0
956,43,47,1,3,0.0
957,43,48,1,1,0.0
958,47,48,2,3,0.6666666666666667
959,8,14,3,5,0.6
960,8,34,1,1,0.0
961,8,40,1,3,0.0
962,8,46,1,3,0.0
963,14,34,1,4,0.0
964,14,40,1,2,0.0
965,14,46,2,3,0.6666666666666667
966,34,40,2,3,0.6666666666666667
967,34,46,3,3,0.6666666666666666
968,40,46,1,1,0.0
969,7,15,1,4,0.0
970,7,41,1,3,0.0
971,15,41,1,3,0.0
972,17,30,2,6,0.33333333333333337
973,17,33,2,4,1.0
974,17,49,1,5,0.0
975,30,33,2,3,0.6666666666666667
976,30,49,3,4,0.5833333333333334
977,33,49,1,3,0.0
978,18,44,1,1,0.0
979,22,42,1,2,0.0
980,22,45,2,4,1.0
981,42,45,1,3,0.0
982,8,38,2,4,0.75
983,2,12,1,4,0.0
984,2,20,1,1,0.0
985,2,30,2,3,1.0
986,2,49,1,4,0.0
987,12,20,1,4,0.0
988,12,30,2,4,0.5
989,12,49,1,3,0.0
990,20,30,1,2,0.0
991,20,49,2,5,0.6
992,30,49,3,4,0.5833333333333334
993,10,40,1,4,0.0
994,4,15,1,2,0.0
995,4,41,1,4,0.0
996,4,47,2,4,0.5
997,15,41,1,3,0.0
998,15,47,2,3,0.6666666666666667
999,41,47,1,2,0.0
1000,11,34,3,3,0.7777777777777778
1001,11,35,2,4,0.5
1002,11,46,6,4,0.7
1003,34,35,1,3,0.0
1004,34,46,3,3,0.6666666666666666
1005,35,46,1,2,0.0
1006,3,7,1,4,0.0
1007,3,16,1,1,0.0
1008,3,17,1,5,0.0
1009,3,43,1,1,0.0
1010,7,16,1,4,0.0
1011,7,17,1,1,0.0
1012,7,43,1,3,0.0
1013,16,17,1,5,0.0
1014,16,43,1,1,0.0
1015,17,43,1,4,0.0
1016,9,19,1,4,0.0
1017,9,23,1,5,0.0
1018,9,27,1,1,0.0
1019,9,33,1,3,0.0
1020,9,37,1,5,0.0
1021,19,23,2,3,0.6666666666666667
1022,19,27,1,3,0.0
1023,19,33,4,2,1.0
1024,19,37,1,4,0.0
1025,23,27,1,4,0.0
1026,23,33,1,2,0.0
1027,23,37,2,3,0.6666666666666667
1028,27,33,1,2,0.0
1029,27,37,1,4,0.0
1030,33,37,2,3,1.0
1031,14,39,1,2,0.0
1032,14,48,2,3,0.6666666666666667
1033,28,36,1,1,0.0
1034,39,48,1,2,0.0
