,Source,Dest,Shortest path length,Cutoff length,Not-too-long paths,Efficient paths,Likelihood < 50,Likelihood < 34,Likelihood < 25
1366,23,95,5,6,196,196,129,60,60
1367,23,96,5,6,49,49,24,9,9
1368,23,97,2,3,59,59,59,42,42
1369,23,98,4,5,126,126,112,84,84
1370,24,26,6,7,511,511,378,187,44
1371,24,27,5,6,257,257,175,82,82
1372,24,28,7,8,254,254,98,35,3
1373,24,30,5,6,132,132,66,37,37
1374,24,31,3,4,10,10,4,4,0
1375,24,32,7,8,97,97,41,12,0
1376,24,33,5,6,205,205,148,77,77
1377,24,34,6,7,344,344,243,161,82
1378,24,35,6,7,293,293,208,103,15
1379,24,36,4,5,32,32,20,2,2
1380,24,38,6,7,190,190,140,88,33
1381,24,39,4,5,68,68,56,31,31
1382,24,40,2,3,4,4,4,0,0
1383,24,41,3,4,32,32,20,20,2
1384,24,42,5,6,202,202,142,69,69
1385,24,43,8,9,254,254,98,3,3
1386,24,44,3,4,12,12,6,6,0
1387,24,45,6,7,233,233,149,98,42
1388,24,46,3,4,12,12,4,4,0
1389,24,48,2,3,7,7,7,1,1
1390,24,50,3,4,22,22,12,12,1
1391,24,51,3,4,11,11,4,4,0
1392,24,52,4,5,79,79,65,30,30
1393,24,55,4,5,13,13,4,0,0
1394,24,56,6,7,504,504,421,306,148
1395,24,57,6,7,557,557,461,318,128
1396,24,58,2,3,6,6,6,1,1
1397,24,59,3,4,16,16,10,10,4
1398,24,60,3,4,21,21,11,11,1
1399,24,62,5,6,187,187,130,62,62
1400,24,63,6,7,44,44,23,13,5
1401,24,64,3,4,5,5,0,0,0
1402,24,65,6,7,128,128,84,54,17
1403,24,66,5,6,175,175,128,75,75
1404,24,67,5,6,47,47,11,0,0
1405,24,68,3,4,30,30,20,20,2
1406,24,69,5,6,60,60,37,20,20
1407,24,70,5,6,67,67,40,22,22
1408,24,71,5,6,260,260,187,89,89
1409,24,72,6,7,484,484,406,300,153
1410,24,73,4,5,14,14,4,0,0
1411,24,74,5,6,163,163,90,35,35
1412,24,75,6,7,96,96,62,41,12
1413,24,77,5,6,32,32,13,5,5
1414,24,78,2,3,6,6,6,1,1
1415,24,79,8,9,34,34,5,0,0
1416,24,80,5,6,175,175,118,52,52
1417,24,81,6,7,235,235,182,108,17
1418,24,82,3,4,5,5,0,0,0
1419,24,83,6,7,47,47,11,0,0
1420,24,84,4,5,82,82,68,33,33
1421,24,87,4,5,20,20,12,5,5
1422,24,88,1,2,2,2,2,2,2
1423,24,89,2,3,6,6,6,1,1
1424,24,90,5,6,114,114,63,41,41
1425,24,91,2,3,4,4,4,0,0
1426,24,93,7,8,233,233,98,42,0
1427,24,94,5,6,47,47,11,0,0
1428,24,95,7,8,34,34,5,0,0
1429,24,96,7,8,254,254,98,35,3
1430,24,97,4,5,37,37,26,5,5
1431,24,98,1,2,2,2,2,2,2
1432,26,27,2,3,7,7,7,6,6
1433,26,28,3,4,6,6,2,2,0
1434,26,30,4,5,102,102,88,60,60
1435,26,31,7,8,591,591,276,103,23
1436,26,32,7,8,669,669,484,261,138
1437,26,33,3,4,15,15,9,9,3
1438,26,34,4,5,38,38,29,15,15
1439,26,35,1,2,1,1,1,1,1
1440,26,36,5,6,94,94,28,3,3
1441,26,38,4,5,27,27,22,12,12
1442,26,39,4,5,65,65,57,33,33
1443,26,40,4,5,85,85,71,24,24
1444,26,41,4,5,94,94,79,28,28
1445,26,42,4,5,104,104,90,62,62
1446,26,43,4,5,6,6,2,0,0
1447,26,44,3,4,19,19,11,11,1
1448,26,45,4,5,25,25,17,6,6
1449,26,46,3,4,24,24,16,16,3
1450,26,48,4,5,138,138,122,69,69
1451,26,50,5,6,524,524,399,223,223
1452,26,51,5,6,391,391,347,300,300
1453,26,52,2,3,11,11,11,5,5
1454,26,55,6,7,535,535,478,423,351
1455,26,56,4,5,40,40,33,15,15
1456,26,57,5,6,133,133,86,39,39
1457,26,58,6,7,474,474,351,190,50
1458,26,59,5,6,165,165,89,22,22
1459,26,60,3,4,30,30,21,21,5
1460,26,62,4,5,118,118,103,72,72
1461,26,63,6,7,128,128,79,47,24
1462,26,64,8,9,2014,2014,1403,265,265
1463,26,65,6,7,744,744,633,490,313
1464,26,66,5,6,533,533,436,255,255
1465,26,67,6,7,166,166,123,98,72
1466,26,68,4,5,128,128,114,71,71
1467,26,69,4,5,61,61,52,27,27
1468,26,70,5,6,485,485,382,213,213
1469,26,71,3,4,32,32,24,24,11
1470,26,72,4,5,25,25,17,6,6
1471,26,73,6,7,561,561,501,445,372
1472,26,74,1,2,3,3,3,3,3
1473,26,75,6,7,644,644,579,465,255
1474,26,77,5,6,100,100,53,27,27
1475,26,78,4,5,108,108,93,47,47
1476,26,79,8,9,126,126,46,6,6
1477,26,80,4,5,60,60,52,24,24
1478,26,81,6,7,767,767,698,577,327
1479,26,82,8,9,2014,2014,1403,265,265
1480,26,83,7,8,166,166,98,72,42
1481,26,84,2,3,9,9,9,4,4
1482,26,87,4,5,50,50,37,15,15
1483,26,88,6,7,922,922,774,505,195
1484,26,89,6,7,474,474,351,190,50
1485,26,90,3,4,14,14,9,9,3
1486,26,91,7,8,1897,1897,1317,740,245
1487,26,93,5,6,25,25,6,3,3
1488,26,94,6,7,166,166,123,98,72
1489,26,95,7,8,126,126,46,21,6
1490,26,96,3,4,6,6,2,2,0
1491,26,97,4,5,100,100,87,59,59
1492,26,98,5,6,448,448,324,153,153
1493,27,28,4,5,21,21,15,6,6
1494,27,30,2,3,42,42,42,30,30
1495,27,31,6,7,313,313,230,135,31
1496,27,32,5,6,351,351,280,52,52
1497,27,33,1,2,6,6,6,6,6
1498,27,34,2,3,17,17,17,8,8
1499,27,35,1,2,1,1,1,1,1
1500,27,36,4,5,41,41,30,8,8
1501,27,38,2,3,9,9,9,4,4
1502,27,39,2,3,26,26,26,18,18
1503,27,40,3,4,34,34,24,24,4
1504,27,41,3,4,41,41,30,30,8
1505,27,42,2,3,44,44,44,33,33
1506,27,43,5,6,21,21,6,0,0
1507,27,44,2,3,6,6,6,2,2
1508,27,45,2,3,13,13,13,5,5
1509,27,46,2,3,11,11,11,5,5
1510,27,48,3,4,67,67,55,55,29
1511,27,50,3,4,53,53,43,43,23
1512,27,51,3,4,76,76,64,64,38
1513,27,52,1,2,4,4,4,4,4
1514,27,55,4,5,130,130,116,79,79
1515,27,56,2,3,19,19,19,12,12
1516,27,57,3,4,79,79,68,68,38
1517,27,58,5,6,249,249,173,91,91
1518,27,59,4,5,82,82,69,39,39
1519,27,60,2,3,14,14,14,7,7
1520,27,62,2,3,49,49,49,39,39
1521,27,63,4,5,83,83,67,40,40
1522,27,64,7,8,1049,1049,687,351,78
1523,27,65,4,5,396,396,384,325,325
1524,27,66,3,4,245,245,228,228,154
1525,27,67,4,5,55,55,43,18,18
1526,27,68,3,4,122,122,112,112,92
1527,27,69,2,3,28,28,28,19,19
1528,27,70,3,4,233,233,224,224,174
1529,27,71,1,2,8,8,8,8,8
1530,27,72,2,3,13,13,13,5,5
1531,27,73,4,5,135,135,120,81,81
1532,27,74,2,3,12,12,12,6,6
1533,27,75,4,5,332,332,321,265,265
1534,27,77,3,4,64,64,49,49,23
1535,27,78,3,4,59,59,48,48,27
1536,27,79,6,7,84,84,41,13,0
1537,27,80,2,3,30,30,30,22,22
1538,27,81,4,5,389,389,370,285,285
1539,27,82,7,8,1049,1049,687,351,78
1540,27,83,5,6,55,55,18,2,2
1541,27,84,1,2,4,4,4,4,4
1542,27,87,2,3,29,29,29,16,16
1543,27,88,5,6,472,472,377,235,235
1544,27,89,5,6,249,249,173,91,91
1545,27,90,1,2,5,5,5,5,5
1546,27,91,6,7,985,985,867,643,326
1547,27,93,3,4,13,13,5,5,0
1548,27,94,4,5,55,55,43,18,18
1549,27,95,5,6,84,84,41,13,13
1550,27,96,4,5,21,21,15,6,6
1551,27,97,2,3,37,37,37,23,23
1552,27,98,4,5,223,223,208,148,148
1553,28,30,5,6,29,29,9,3,3
1554,28,31,8,9,285,285,133,16,16
1555,28,32,8,9,135,135,36,2,2
1556,28,33,5,6,55,55,28,12,12
1557,28,34,6,7,143,143,97,58,22
1558,28,35,4,5,9,9,5,2,2
1559,28,36,6,7,48,48,17,3,0
1560,28,38,6,7,92,92,58,29,8
1561,28,39,6,7,306,306,268,195,103
1562,28,40,5,6,44,44,15,2,2
1563,28,41,5,6,48,48,17,3,3
1564,28,42,5,6,29,29,9,3,3
1565,28,43,3,4,1,1,0,0,0
1566,28,44,4,5,10,10,5,1,1
1567,28,45,6,7,96,96,60,35,13
1568,28,46,4,5,12,12,6,2,2
1569,28,48,5,6,70,70,36,13,13
1570,28,50,6,7,241,241,169,96,38
1571,28,51,6,7,156,156,108,63,21
1572,28,52,3,4,6,6,2,2,0
1573,28,55,7,8,193,193,88,37,10
1574,28,56,6,7,153,153,107,66,28
1575,28,57,7,8,636,636,314,169,59
1576,28,58,7,8,232,232,96,40,3
1577,28,59,6,7,82,82,44,18,1
1578,28,60,4,5,15,15,8,3,3
1579,28,62,5,6,33,33,11,4,4
1580,28,63,8,9,662,662,494,203,203
1581,28,64,9,10,986,986,409,174,33
1582,28,65,7,8,146,146,39,18,3
1583,28,66,6,7,129,129,65,33,12
1584,28,67,8,9,1013,1013,786,214,214
1585,28,68,5,6,61,61,33,14,14
1586,28,69,6,7,236,236,174,112,50
1587,28,70,6,7,111,111,53,30,12
1588,28,71,4,5,14,14,8,3,3
1589,28,72,6,7,103,103,67,42,20
1590,28,73,7,8,202,202,92,38,10
1591,28,74,2,3,2,2,2,0,0
1592,28,75,7,8,133,133,36,16,2
1593,28,77,7,8,500,500,240,129,46
1594,28,78,5,6,54,54,25,9,9
1595,28,79,10,11,646,646,353,52,0
1596,28,80,6,7,258,258,200,140,74
1597,28,81,7,8,162,162,42,18,3
1598,28,82,9,10,986,986,409,174,33
1599,28,83,9,10,1013,1013,527,214,31
1600,28,84,4,5,31,31,24,11,11
1601,28,87,6,7,235,235,178,127,68
1602,28,88,7,8,457,457,247,121,27
1603,28,89,7,8,232,232,96,40,3
1604,28,90,5,6,51,51,26,11,11
1605,28,91,8,9,933,933,628,161,161
1606,28,93,7,8,96,96,35,13,0
1607,28,94,8,9,1013,1013,786,214,214
1608,28,95,9,10,646,646,353,190,52
1609,28,96,2,3,1,1,1,0,0
1610,28,97,5,6,30,30,9,3,3
1611,28,98,6,7,225,225,154,83,27
1612,30,31,6,7,148,148,76,42,4
1613,30,32,4,5,115,115,102,61,61
1614,30,33,1,2,9,9,9,9,9
1615,30,34,1,2,5,5,5,5,5
1616,30,35,3,4,42,42,30,30,0
1617,30,36,5,6,302,302,261,214,214
1618,30,38,3,4,86,86,73,73,43
1619,30,39,2,3,70,70,70,55,55
1620,30,40,4,5,147,147,131,109,109
1621,30,41,4,5,302,302,285,261,261
1622,30,42,1,2,10,10,10,10,10
1623,30,43,6,7,29,29,9,3,0
1624,30,44,4,5,148,148,133,90,90
1625,30,45,1,2,4,4,4,4,4
1626,30,46,3,4,47,47,36,36,22
1627,30,48,3,4,30,30,14,14,7
1628,30,50,3,4,108,108,91,91,22
1629,30,51,2,3,17,17,17,8,8
1630,30,52,2,3,12,12,12,3,3
1631,30,55,3,4,35,35,24,24,15
1632,30,56,2,3,41,41,41,29,29
1633,30,57,2,3,32,32,32,22,22
1634,30,58,5,6,132,132,65,36,36
1635,30,59,4,5,34,34,17,8,8
1636,30,60,3,4,52,52,40,40,25
1637,30,62,1,2,9,9,9,9,9
1638,30,63,3,4,35,35,24,24,2
1639,30,64,7,8,540,540,276,137,37
1640,30,65,3,4,130,130,117,117,74
1641,30,66,1,2,6,6,6,6,6
1642,30,67,3,4,18,18,9,9,2
1643,30,68,2,3,18,18,18,7,7
1644,30,69,2,3,58,58,58,44,44
1645,30,70,2,3,63,63,63,51,51
1646,30,71,1,2,7,7,7,7,7
1647,30,72,1,2,6,6,6,6,6
1648,30,73,3,4,37,37,25,25,16
1649,30,74,3,4,20,20,9,9,3
1650,30,75,3,4,106,106,94,94,56
1651,30,77,2,3,24,24,24,14,14
1652,30,78,3,4,52,52,41,41,30
1653,30,79,5,6,35,35,7,0,0
1654,30,80,1,2,10,10,10,10,10
1655,30,81,2,3,11,11,11,3,3
1656,30,82,7,8,540,540,276,137,37
1657,30,83,4,5,18,18,9,2,2
1658,30,84,2,3,12,12,12,3,3
1659,30,87,1,2,8,8,8,8,8
1660,30,88,5,6,256,256,168,98,98
1661,30,89,5,6,132,132,65,36,36
1662,30,90,1,2,8,8,8,8,8
1663,30,91,6,7,524,524,411,270,134
1664,30,93,2,3,4,4,4,0,0
1665,30,94,3,4,18,18,9,9,2
1666,30,95,4,5,35,35,24,7,7
1667,30,96,5,6,29,29,9,3,3
1668,30,97,1,2,10,10,10,10,10
1669,30,98,4,5,124,124,105,62,62
1670,31,32,8,9,102,102,41,0,0
1671,31,33,6,7,243,243,181,99,16
1672,31,34,7,8,361,361,161,75,1
1673,31,35,7,8,340,340,150,40,6
1674,31,36,5,6,45,45,11,3,3
1675,31,38,7,8,204,204,87,30,0
1676,31,39,5,6,94,94,52,14,14
1677,31,40,4,5,47,47,36,15,15
1678,31,41,4,5,45,45,32,11,11
1679,31,42,6,7,244,244,179,95,16
1680,31,43,9,10,285,285,65,16,3
1681,31,44,5,6,142,142,75,29,29
1682,31,45,7,8,243,243,97,39,1
1683,31,46,4,5,17,17,7,1,1
1684,31,48,3,4,12,12,4,4,1
1685,31,50,4,5,30,30,19,5,5
1686,31,51,4,5,16,16,7,1,1
1687,31,52,5,6,103,103,53,15,15
1688,31,55,5,6,18,18,1,0,0
1689,31,56,7,8,557,557,343,171,20
1690,31,57,7,8,678,678,418,199,41
1691,31,58,2,3,7,7,7,2,2
1692,31,59,3,4,7,7,2,2,0
1693,31,60,4,5,30,30,18,5,5
1694,31,62,6,7,229,229,167,88,16
1695,31,63,7,8,49,49,13,5,0
1696,31,64,2,3,3,3,3,0,0
1697,31,65,7,8,138,138,55,17,0
1698,31,66,6,7,224,224,164,89,20
1699,31,67,6,7,62,62,18,2,0
1700,31,68,4,5,43,43,32,9,9
1701,31,69,6,7,65,65,38,20,0
1702,31,70,6,7,72,72,41,22,0
1703,31,71,6,7,317,317,244,136,27
1704,31,72,7,8,556,556,356,192,29
1705,31,73,5,6,19,19,1,0,0
1706,31,74,6,7,191,191,119,64,16
1707,31,75,7,8,101,101,41,12,0
1708,31,77,6,7,37,37,14,5,0
1709,31,78,3,4,11,11,4,4,1
1710,31,79,9,10,39,39,0,0,0
1711,31,80,6,7,219,219,157,80,16
1712,31,81,7,8,289,289,133,44,8
1713,31,82,2,3,3,3,3,0,0
1714,31,83,7,8,62,62,2,0,0
1715,31,84,5,6,106,106,56,15,15
1716,31,87,5,6,25,25,6,0,0
1717,31,88,2,3,7,7,7,2,2
1718,31,89,1,2,2,2,2,2,2
1719,31,90,6,7,121,121,64,37,0
1720,31,91,1,2,2,2,2,2,2
1721,31,93,8,9,243,243,97,1,1
1722,31,94,6,7,62,62,18,2,0
1723,31,95,8,9,39,39,5,0,0
1724,31,96,8,9,285,285,133,16,16
1725,31,97,5,6,50,50,12,2,2
1726,31,98,3,4,18,18,10,10,3
1727,32,33,4,5,100,100,86,57,57
1728,32,34,5,6,317,317,238,62,62
1729,32,35,6,7,351,351,289,187,0
1730,32,36,7,8,260,260,99,41,0
1731,32,38,5,6,61,61,10,1,1
1732,32,39,4,5,93,93,79,47,47
1733,32,40,7,8,1835,1835,1387,883,316
1734,32,41,6,7,260,260,191,99,41
1735,32,42,3,4,13,13,3,3,0
1736,32,43,9,10,135,135,16,2,0
1737,32,44,7,8,1420,1420,1133,883,472
1738,32,45,5,6,250,250,182,51,51
1739,32,46,6,7,441,441,370,240,118
1740,32,48,6,7,393,393,298,150,31
1741,32,50,5,6,136,136,55,9,9
1742,32,51,4,5,25,25,13,3,3
1743,32,52,5,6,79,79,23,2,2
1744,32,55,5,6,58,58,27,15,15
1745,32,56,3,4,6,6,0,0,0
1746,32,57,2,3,4,4,4,0,0
1747,32,58,7,8,98,98,41,12,0
1748,32,59,7,8,488,488,380,278,76
1749,32,60,6,7,512,512,433,288,144
1750,32,62,3,4,10,10,1,1,0
1751,32,63,4,5,26,26,17,1,1
1752,32,64,9,10,394,394,156,65,12
1753,32,65,2,3,4,4,4,0,0
1754,32,66,3,4,18,18,9,9,0
1755,32,67,5,6,32,32,7,2,2
1756,32,68,5,6,241,241,137,34,34
1757,32,69,3,4,8,8,0,0,0
1758,32,70,2,3,4,4,4,0,0
1759,32,71,4,5,58,58,42,9,9
1760,32,72,4,5,42,42,33,15,15
1761,32,73,5,6,61,61,28,16,16
1762,32,74,6,7,106,106,43,16,2
1763,32,75,1,2,2,2,2,2,2
1764,32,77,3,4,17,17,9,9,0
1765,32,78,5,6,50,50,23,7,7
1766,32,79,5,6,7,7,0,0,0
1767,32,80,3,4,15,15,8,8,0
1768,32,81,3,4,9,9,3,3,0
1769,32,82,9,10,394,394,156,65,12
1770,32,83,6,7,32,32,7,2,0
1771,32,84,5,6,79,79,23,2,2
1772,32,87,3,4,16,16,5,5,0
1773,32,88,7,8,193,193,103,53,12
1774,32,89,7,8,98,98,41,12,0
1775,32,90,4,5,71,71,54,9,9
1776,32,91,8,9,390,390,243,65,65
1777,32,93,6,7,250,250,182,51,0
1778,32,94,5,6,32,32,7,2,2
1779,32,95,4,5,7,7,2,0,0
1780,32,96,8,9,135,135,36,2,2
1781,32,97,4,5,114,114,102,62,62
1782,32,98,6,7,95,95,62,41,12
1783,33,34,2,3,33,33,33,21,21
1784,33,35,2,3,6,6,6,0,0
1785,33,36,4,5,30,30,18,11,11
1786,33,38,2,3,13,13,13,8,8
1787,33,39,1,2,7,7,7,7,7
1788,33,40,4,5,236,236,221,184,184
1789,33,41,3,4,30,30,18,18,11
1790,33,42,1,2,11,11,11,11,11
1791,33,43,6,7,55,55,28,12,0
1792,33,44,3,4,18,18,9,9,5
1793,33,45,2,3,24,24,24,13,13
1794,33,46,3,4,67,67,56,56,34
1795,33,48,3,4,47,47,32,32,14
1796,33,50,2,3,11,11,11,2,2
1797,33,51,2,3,19,19,19,8,8
1798,33,52,2,3,19,19,19,10,10
1799,33,55,3,4,39,39,26,26,9
1800,33,56,2,3,42,42,42,32,32
1801,33,57,2,3,25,25,25,14,14
1802,33,58,5,6,203,203,146,73,73
1803,33,59,4,5,57,57,41,20,20
1804,33,60,3,4,79,79,67,67,42
1805,33,62,1,2,12,12,12,12,12
1806,33,63,3,4,28,28,17,17,6
1807,33,64,7,8,844,844,556,287,73
1808,33,65,3,4,114,114,100,100,69
1809,33,66,2,3,65,65,65,51,51
1810,33,67,3,4,21,21,10,10,2
1811,33,68,2,3,19,19,19,9,9
1812,33,69,1,2,6,6,6,6,6
1813,33,70,2,3,62,62,62,45,45
1814,33,71,1,2,10,10,10,10,10
1815,33,72,2,3,34,34,34,23,23
1816,33,73,3,4,42,42,28,28,10
1817,33,74,3,4,36,36,25,25,12
1818,33,75,3,4,94,94,81,81,53
1819,33,77,2,3,20,20,20,10,10
1820,33,78,3,4,68,68,55,55,30
1821,33,79,5,6,27,27,5,0,0
1822,33,80,1,2,8,8,8,8,8
1823,33,81,3,4,111,111,98,98,66
1824,33,82,7,8,844,844,556,287,73
1825,33,83,4,5,21,21,10,2,2
1826,33,84,2,3,19,19,19,10,10
1827,33,87,1,2,8,8,8,8,8
1828,33,88,5,6,388,388,312,201,201
1829,33,89,5,6,203,203,146,73,73
1830,33,90,1,2,10,10,10,10,10
1831,33,91,6,7,804,804,705,530,274
1832,33,93,3,4,24,24,13,13,0
1833,33,94,3,4,21,21,10,10,2
1834,33,95,4,5,27,27,16,5,5
1835,33,96,5,6,55,55,28,12,12
1836,33,97,1,2,9,9,9,9,9
1837,33,98,4,5,185,185,168,132,132
1838,34,35,3,4,17,17,8,8,0
1839,34,36,6,7,882,882,797,697,451
1840,34,38,3,4,27,27,16,16,5
1841,34,39,3,4,211,211,193,193,121
1842,34,40,5,6,455,455,374,282,282
1843,34,41,5,6,882,882,797,697,697
1844,34,42,2,3,29,29,29,15,15
1845,34,43,7,8,143,143,58,22,0
1846,34,44,4,5,41,41,29,14,14
1847,34,45,1,2,5,5,5,5,5
1848,34,46,4,5,167,167,153,114,114
1849,34,48,4,5,87,87,67,41,41
1850,34,50,4,5,301,301,286,211,211
1851,34,51,3,4,41,41,28,28,10
1852,34,52,3,4,52,52,40,40,18
1853,34,55,4,5,77,77,62,48,48
1854,34,56,2,3,18,18,18,9,9
1855,34,57,3,4,81,81,68,68,38
1856,34,58,6,7,333,333,231,148,70
1857,34,59,5,6,94,94,44,27,27
1858,34,60,4,5,184,184,169,126,126
1859,34,62,2,3,34,34,34,22,22
1860,34,63,4,5,83,83,68,33,33
1861,34,64,8,9,1364,1364,926,297,297
1862,34,65,4,5,355,355,341,276,276
1863,34,66,2,3,15,15,15,5,5
1864,34,67,4,5,36,36,23,11,11
1865,34,68,3,4,44,44,29,29,8
1866,34,69,2,3,17,17,17,8,8
1867,34,70,3,4,190,190,179,179,126
1868,34,71,2,3,28,28,28,17,17
1869,34,72,1,2,4,4,4,4,4
1870,34,73,4,5,79,79,63,49,49
1871,34,74,4,5,95,95,81,52,52
1872,34,75,4,5,295,295,282,221,221
1873,34,77,3,4,60,60,46,46,23
1874,34,78,4,5,134,134,119,98,98
1875,34,79,6,7,84,84,43,13,0
1876,34,80,2,3,29,29,29,19,19
1877,34,81,3,4,23,23,11,11,3
1878,34,82,8,9,1364,1364,926,297,297
1879,34,83,5,6,36,36,11,0,0
1880,34,84,3,4,52,52,40,40,18
1881,34,87,2,3,22,22,22,10,10
1882,34,88,6,7,663,663,535,380,226
1883,34,89,6,7,333,333,231,148,70
1884,34,90,1,2,4,4,4,4,4
1885,34,91,7,8,1336,1336,913,597,296
1886,34,93,2,3,5,5,5,0,0
1887,34,94,4,5,36,36,23,11,11
1888,34,95,5,6,84,84,43,13,13
1889,34,96,6,7,143,143,97,58,22
1890,34,97,2,3,27,27,27,13,13
1891,34,98,5,6,330,330,234,157,157
1892,35,36,5,6,50,50,14,0,0
1893,35,38,3,4,9,9,4,4,0
1894,35,39,3,4,26,26,18,18,0
1895,35,40,4,5,43,43,33,10,10
1896,35,41,4,5,50,50,39,14,14
1897,35,42,3,4,44,44,33,33,0
1898,35,43,5,6,9,9,2,0,0
1899,35,44,3,4,9,9,5,5,0
1900,35,45,3,4,13,13,5,5,0
1901,35,46,3,4,14,14,8,8,1
1902,35,48,4,5,79,79,67,38,38
1903,35,50,4,5,53,53,43,23,23
1904,35,51,4,5,76,76,64,38,38
1905,35,52,2,3,6,6,6,2,2
1906,35,55,5,6,130,130,79,39,39
1907,35,56,3,4,19,19,12,12,0
1908,35,57,4,5,79,79,68,38,38
1909,35,58,6,7,276,276,197,106,15
1910,35,59,5,6,94,94,48,8,8
1911,35,60,3,4,17,17,10,10,1
1912,35,62,3,4,49,49,39,39,0
1913,35,63,5,6,83,83,40,11,11
1914,35,64,8,9,1166,1166,786,117,117
1915,35,65,5,6,396,396,325,91,91
1916,35,66,4,5,245,245,228,154,154
1917,35,67,5,6,55,55,18,2,2
1918,35,68,4,5,134,134,124,101,101
1919,35,69,3,4,28,28,19,19,0
1920,35,70,4,5,233,233,224,174,174
1921,35,71,2,3,8,8,8,0,0
1922,35,72,3,4,13,13,5,5,0
1923,35,73,5,6,135,135,81,40,40
1924,35,74,2,3,5,5,5,2,2
1925,35,75,5,6,332,332,273,174,174
1926,35,77,4,5,64,64,49,23,23
1927,35,78,4,5,68,68,57,33,33
1928,35,79,7,8,84,84,13,0,0
1929,35,80,3,4,30,30,22,22,0
1930,35,81,5,6,389,389,285,81,81
1931,35,82,8,9,1166,1166,786,117,117
1932,35,83,6,7,55,55,18,2,0
1933,35,84,2,3,5,5,5,1,1
1934,35,87,3,4,29,29,16,16,0
1935,35,88,6,7,535,535,437,283,96
1936,35,89,6,7,276,276,197,106,15
1937,35,90,2,3,5,5,5,0,0
1938,35,91,7,8,1102,1102,742,398,111
1939,35,93,4,5,13,13,5,0,0
1940,35,94,5,6,55,55,18,2,2
1941,35,95,6,7,84,84,41,13,0
1942,35,96,4,5,9,9,5,2,2
1943,35,97,3,4,37,37,23,23,0
1944,35,98,5,6,259,259,181,87,87
1945,36,38,5,6,28,28,12,6,6
1946,36,39,3,4,11,11,5,5,0
1947,36,40,2,3,5,5,5,0,0
1948,36,41,1,2,1,1,1,1,1
1949,36,42,4,5,27,27,14,7,7
1950,36,43,7,8,48,48,3,0,0
1951,36,44,2,3,3,3,3,0,0
1952,36,45,6,7,626,626,558,490,302
1953,36,46,3,4,15,15,8,8,0
1954,36,48,2,3,5,5,5,0,0
1955,36,50,2,3,4,4,4,0,0
1956,36,51,3,4,15,15,8,8,0
1957,36,52,3,4,13,13,4,4,0
1958,36,55,4,5,20,20,11,0,0
1959,36,56,5,6,65,65,28,18,18
1960,36,57,5,6,73,73,29,12,12
1961,36,58,4,5,32,32,20,3,3
1962,36,59,3,4,8,8,2,2,0
1963,36,60,3,4,24,24,13,13,0
1964,36,62,4,5,26,26,14,7,7
1965,36,63,6,7,103,103,49,20,0
1966,36,64,6,7,137,137,73,21,0
1967,36,65,6,7,323,323,220,115,36
1968,36,66,4,5,25,25,14,6,6
1969,36,67,5,6,75,75,47,19,19
1970,36,68,3,4,34,34,24,24,0
1971,36,69,5,6,164,164,89,48,48
1972,36,70,5,6,165,165,82,37,37
1973,36,71,4,5,40,40,29,14,14
1974,36,72,5,6,61,61,27,18,18
1975,36,73,4,5,22,22,12,0,0
1976,36,74,4,5,30,30,18,3,3
1977,36,75,6,7,251,251,155,76,18
1978,36,77,5,6,72,72,32,13,13
1979,36,78,2,3,5,5,5,0,0
1980,36,79,8,9,85,85,16,0,0
1981,36,80,4,5,24,24,12,5,5
1982,36,81,5,6,31,31,8,1,1
1983,36,82,6,7,137,137,73,21,0
1984,36,83,6,7,75,75,47,19,0
1985,36,84,3,4,13,13,4,4,0
1986,36,87,4,5,37,37,24,12,12
1987,36,88,4,5,57,57,44,15,15
1988,36,89,4,5,32,32,20,3,3
1989,36,90,5,6,272,272,221,161,161
1990,36,91,5,6,124,124,65,18,18
1991,36,93,7,8,626,626,490,302,0
1992,36,94,5,6,75,75,47,19,19
1993,36,95,7,8,85,85,16,1,0
1994,36,96,6,7,48,48,17,3,0
1995,36,97,4,5,55,55,44,14,14
1996,36,98,3,4,25,25,14,14,0
1997,38,39,2,3,6,6,6,1,1
1998,38,40,5,6,258,258,197,136,136
1999,38,41,4,5,28,28,18,12,12
2000,38,42,2,3,10,10,10,2,2
2001,38,43,7,8,92,92,29,8,0
2002,38,44,4,5,29,29,21,10,10
2003,38,45,4,5,229,229,217,176,176
2004,38,46,4,5,82,82,72,47,47
2005,38,48,4,5,51,51,38,28,28
2006,38,50,3,4,8,8,1,1,0
2007,38,51,3,4,15,15,6,6,1
2008,38,52,3,4,26,26,18,18,6
2009,38,55,4,5,28,28,17,6,6
2010,38,56,3,4,40,40,28,28,7
2011,38,57,4,5,225,225,210,169,169
2012,38,58,6,7,180,180,130,76,27
2013,38,59,5,6,57,57,31,13,13
2014,38,60,4,5,96,96,85,56,56
2015,38,62,2,3,10,10,10,2,2
2016,38,63,5,6,249,249,172,38,38
2017,38,64,8,9,748,748,505,139,139
2018,38,65,4,5,69,69,52,16,16
2019,38,66,3,4,47,47,37,37,8
2020,38,67,4,5,13,13,4,0,0
2021,38,68,3,4,16,16,8,8,2
2022,38,69,2,3,7,7,7,1,1
2023,38,70,3,4,44,44,30,30,5
2024,38,71,2,3,11,11,11,6,6
2025,38,72,4,5,316,316,304,263,263
2026,38,73,4,5,30,30,18,6,6
