,Source,Dest,Number of SP,SP length,Disparity
2058,59,52,3,3,0.6666666666666666
2059,59,18,1,3,0.0
2060,59,44,3,3,0.6666666666666666
2061,59,40,1,2,0.0
2062,59,0,19,7,0.46282372598162136
2063,48,46,1,1,0.0
2064,48,60,1,1,0.0
2065,48,52,3,2,1.0
2066,48,18,1,2,0.0
2067,48,44,3,2,1.0
2068,48,40,1,1,0.0
2069,48,0,18,6,0.5076252723311543
2070,46,60,1,1,0.0
2071,46,52,1,1,0.0
2072,46,18,2,2,1.0
2073,46,44,9,3,0.851851851851852
2074,46,40,1,2,0.0
2075,46,0,21,6,0.5531746031746029
2076,60,52,1,1,0.0
2077,60,18,3,2,1.0
2078,60,44,1,2,0.0
2079,60,40,2,2,1.0
2080,60,0,22,6,0.5642135642135642
2081,52,18,1,1,0.0
2082,52,44,2,2,1.0
2083,52,40,1,2,0.0
2084,52,0,2,5,0.4
2085,18,44,1,1,0.0
2086,18,40,2,2,1.0
2087,18,0,23,6,0.5256916996047432
2088,44,40,1,1,0.0
2089,44,0,54,7,0.634321653189576
2090,40,0,76,7,0.645213032581464
2091,12,95,1,1,0.0
2092,12,79,1,2,0.0
2093,12,72,14,4,0.7362637362637363
2094,12,9,6,3,0.8
2095,95,79,1,1,0.0
2096,95,72,14,5,0.589010989010989
2097,95,9,6,4,0.6
2098,79,72,14,6,0.49084249084249115
2099,79,9,6,5,0.4800000000000001
2100,72,9,1,1,0.0
2101,31,91,1,1,0.0
2102,31,75,1,7,0.0
2103,31,57,27,7,0.547822547822548
2104,31,36,3,5,0.4000000000000001
2105,91,75,4,7,0.3333333333333333
2106,91,57,108,7,0.7529051080452761
2107,91,36,13,5,0.6230769230769226
2108,13,25,1,1,0.0
2109,75,57,1,1,0.0
2110,75,36,9,6,0.47685185185185186
2111,57,36,2,5,0.4
2112,6,30,1,1,0.0
2113,6,34,1,1,0.0
2114,6,22,1,1,0.0
2115,6,56,1,1,0.0
2116,6,62,1,1,0.0
2117,6,42,6,2,1.0
2118,6,14,1,2,0.0
2119,30,34,1,1,0.0
2120,30,22,4,2,1.0
2121,30,56,3,2,1.0
2122,30,62,1,1,0.0
2123,30,42,1,1,0.0
2124,30,14,1,2,0.0
2125,34,22,1,1,0.0
2126,34,56,3,2,1.0
2127,34,62,3,2,1.0
2128,34,42,2,2,1.0
2129,34,14,1,2,0.0
2130,22,56,1,1,0.0
2131,22,62,3,2,1.0
2132,22,42,1,2,0.0
2133,22,14,3,3,0.6666666666666666
2134,56,62,1,1,0.0
2135,56,42,4,2,1.0
2136,56,14,1,3,0.0
2137,62,42,1,1,0.0
2138,62,14,3,3,0.6666666666666666
2139,42,14,3,3,0.6666666666666666
2140,62,69,1,1,0.0
2141,62,70,1,1,0.0
2142,62,77,2,2,1.0
2143,62,66,7,2,1.0
2144,62,81,11,3,0.8303030303030302
2145,62,63,2,3,0.6666666666666667
2146,62,36,1,4,0.0
2147,62,64,40,7,0.6238095238095217
2148,69,70,1,1,0.0
2149,69,77,2,2,1.0
2150,69,66,3,2,1.0
2151,69,81,6,3,0.8222222222222223
2152,69,63,2,3,0.6666666666666667
2153,69,36,7,5,0.5238095238095238
2154,69,64,4,7,0.3333333333333333
2155,70,77,1,1,0.0
2156,70,66,1,1,0.0
2157,70,81,3,2,1.0
2158,70,63,1,2,0.0
2159,70,36,7,5,0.5238095238095238
2160,70,64,4,7,0.3333333333333333
2161,77,66,1,1,0.0
2162,77,81,1,1,0.0
2163,77,63,1,1,0.0
2164,77,36,4,5,0.5333333333333333
2165,77,64,4,7,0.3333333333333333
2166,66,81,1,1,0.0
2167,66,63,2,2,1.0
2168,66,36,1,4,0.0
2169,66,64,44,7,0.6339474479009356
2170,81,63,1,1,0.0
2171,81,36,1,5,0.0
2172,81,64,48,8,0.5773492907801419
2173,63,36,5,6,0.5
2174,63,64,4,8,0.2916666666666667
2175,36,64,13,6,0.519230769230769
2176,97,68,1,1,0.0
2177,97,39,1,1,0.0
2178,97,50,2,2,1.0
2179,97,11,1,2,0.0
2180,97,5,1,2,0.0
2181,97,79,2,5,0.4
2182,68,39,1,1,0.0
2183,68,50,1,1,0.0
2184,68,11,1,1,0.0
2185,68,5,1,1,0.0
2186,68,79,5,6,0.4000000000000001
2187,39,50,1,1,0.0
2188,39,11,2,2,1.0
2189,39,5,1,2,0.0
2190,39,79,2,5,0.4
2191,50,11,1,1,0.0
2192,50,5,4,2,1.0
2193,50,79,3,6,0.3888888888888889
2194,11,5,1,1,0.0
2195,11,79,9,7,0.41666666666666685
2196,5,79,6,7,0.380952380952381
2197,33,16,1,1,0.0
2198,33,23,1,1,0.0
2199,33,27,1,1,0.0
2200,33,35,1,2,0.0
2201,33,26,1,3,0.0
2202,33,74,3,3,0.7777777777777778
2203,33,38,2,2,1.0
2204,33,82,40,7,0.6238095238095217
2205,33,93,2,3,0.6666666666666667
2206,16,23,1,1,0.0
2207,16,27,1,1,0.0
2208,16,35,1,2,0.0
2209,16,26,1,3,0.0
2210,16,74,3,3,0.7777777777777778
